-0.1546,0.080186,0.067033,0.042955,0.033399,0.072839,-0.044296,-0.00072776,0.10059,0.13176,-0.044871,-0.17511,0.014277,0.26369,0.14499,-0.054879,0.16345,0.091082,-0.12751,-0.016047,-0.20682,-0.087482,0.080757,-0.119,-0.10356,0.10906,-0.060468,0.17959,-0.014564,-0.091678,-0.044305,-0.091908,-0.0073942,0.010045,-0.038436,-0.16857,-0.022182,-0.014027,-0.068482,-0.21733,-0.17782,0.37001,-0.14643,-0.16162,-0.060047,0.04331,0.17063,-0.17337,0.0755,-0.15519,0.018208,-0.079601,-0.068783,-0.12986,0.11979,0.09849,-0.014796,-0.11605,0.097516,0.13303,0.016957,0.099248,0.007745,-0.018542,-0.071297,0.076213,0.1392,-0.11029,-0.030117,0.13406,0.095687,0.08469,0.05186,0.044914,0.073499,-0.19859,-0.25535,-0.17945,-0.088361,-0.09962,0.047701,0.042267,-0.011159,0.018841,-0.30455,0.21683,-0.0296,0.18689,0.1654,0.10199,0.083911,-0.20532,0.019462,-0.058683,0.076877,-0.036946,0.066285,0.21162,0.2496,0.082003
0.22486,0.041596,-0.16494,0.19209,0.17753,0.45103,-0.0060272,0.256,0.39448,0.12354,-0.082059,-0.060108,-0.089934,-0.19659,-0.20961,0.050142,-0.11074,0.023778,-0.06104,0.084479,0.11486,-0.0082099,-0.19645,-0.20784,-0.043048,0.12748,-0.044988,-0.15852,-0.13814,-0.14974,-0.045356,0.036136,0.10662,0.16673,0.059271,0.09165,-0.0069693,0.027138,-0.0012853,0.0052646,-0.10758,-0.1091,-0.22854,-0.17686,0.031632,0.21481,-0.26452,0.020024,0.12682,-0.20562,0.2662,-0.090872,0.05803,-0.072582,-0.16269,-0.24485,0.060302,-0.055173,-0.04301,-0.15211,-0.081412,-0.15027,0.0060709,0.1431,-0.062884,0.057284,-0.015425,-0.06782,-0.050673,0.019055,-0.00051347,0.22477,-0.0011446,-0.19848,0.071397,-0.14012,-0.25416,0.053189,-0.089345,-0.016797,0.16163,0.12766,-0.024931,0.12508,0.0011575,0.23347,-0.14566,0.17492,0.015239,0.044362,-0.00097471,-0.35329,-0.023198,0.17072,-0.11546,0.16727,0.058489,-0.016012,-0.065418,0.13145
-0.034041,-0.011573,-0.038192,0.12787,0.20553,0.15601,-0.014609,-0.039388,0.28818,0.061763,-0.057736,0.017078,-0.08735,0.25247,0.023121,-0.045083,-0.12255,-0.00014718,-0.28692,-0.10904,-0.15237,-0.19084,-0.097233,-0.064361,-0.15789,-0.13661,0.16178,0.15581,0.049012,-0.11777,0.1238,-0.14339,-0.10718,0.22766,0.063491,0.26925,-0.046814,0.12319,-0.25148,0.037347,-0.098864,0.15033,-0.35752,0.070362,-0.077334,0.18528,-0.17096,-0.015664,-0.034865,-0.043333,0.10333,-0.25143,0.021559,0.12344,-0.062982,-0.25887,-0.11823,0.043193,-0.12031,0.17475,-0.021187,-0.064865,0.06678,-0.03999,-0.080287,0.095847,0.027322,-0.00070825,-0.069208,0.094318,-0.029202,0.24235,0.16813,0.30484,-0.10811,-0.14404,-0.14627,-0.04508,-0.18575,0.097718,0.034642,0.059645,0.14068,-0.099826,-0.13553,0.22878,-0.26545,0.035719,-0.0075014,-0.042746,0.082336,-0.20157,0.047857,0.025652,0.026016,-0.086736,0.27707,0.065806,-0.079272,-0.007426
-0.020906,0.077719,-0.17066,0.053067,0.016809,0.038153,0.01084,-0.02222,0.034267,0.058087,0.091925,0.071852,0.095764,-0.0014911,0.0025242,0.036824,0.085301,-0.14255,-0.013021,-0.16676,0.018101,0.049433,0.10708,0.0023506,-0.028741,0.020737,0.09823,0.02144,0.04724,-0.083414,0.095651,0.035109,0.034736,-0.0029019,-0.24136,-0.092404,0.15592,-0.1149,-0.062672,-0.20269,-0.17467,0.18039,0.015719,-0.11738,-0.097719,-0.0068095,0.069685,-0.09305,0.018231,-0.27285,-0.019822,-0.038829,0.13205,-0.045364,0.08694,-0.053252,0.1819,-0.262,-0.094122,0.12667,0.0090988,-0.19359,0.10136,-0.051365,0.089627,0.18557,0.099292,-0.012263,0.054204,0.0091071,-0.067896,0.19911,0.084953,-0.049341,-0.012344,0.15936,-0.26659,0.15917,-0.024349,-0.065148,0.04422,-0.040962,-0.094808,0.08204,-0.10086,0.084083,-0.062638,0.15483,0.083569,0.15864,-0.034127,-0.25993,-0.16835,-0.19477,-0.0064435,-0.15606,-0.1155,0.085383,0.015528,0.093232
-0.1247,-0.041334,-0.12997,0.038788,0.059285,0.16604,0.20301,0.14067,0.078538,-0.010654,-0.029557,-0.033359,-0.033296,0.097542,0.0074249,0.13143,0.24563,0.040948,-0.048968,-0.024055,-0.2138,-0.062183,-0.028811,-0.06738,0.053525,0.084654,0.0048248,-0.055274,-0.073883,-0.06442,0.10709,0.00060033,-0.018256,0.15697,-0.17464,-0.11119,0.10236,-0.037832,-0.083103,-0.20791,-0.33531,0.032845,0.078802,0.023902,-0.11312,0.20005,-0.058774,-0.049446,0.10535,-0.092051,0.06725,-0.24566,-0.031139,0.16673,-0.13175,-0.066407,-0.035002,-0.071533,0.15521,-0.043646,-0.067436,-0.087441,0.14371,0.053898,0.076544,0.044389,0.12217,0.0013822,-0.10018,-0.12215,0.08887,0.18125,-0.10007,-0.16069,-0.0041537,0.20156,-0.30721,-0.14462,-0.10834,0.12021,-0.025657,0.10107,-0.17687,-0.031807,-0.19304,0.067092,-0.1693,0.0652,-0.027854,0.11222,-0.091544,0.045789,-0.1324,-0.10226,0.098826,-0.25107,-0.034652,-0.11186,-0.10272,0.144
-0.089428,0.24533,-0.16962,0.39024,0.12977,-0.030584,0.029471,-0.10055,0.083353,0.23668,0.1408,-0.059477,-0.12723,0.31598,0.072558,-0.024414,-0.13462,-0.19634,-0.2649,-0.18533,0.23246,0.030011,-0.089356,-0.096609,-0.26798,0.028915,-0.14434,0.14236,-0.035182,-0.23856,-0.078191,-0.077223,-0.19882,-0.012863,0.012565,0.26615,-0.057078,0.11082,-0.10592,-0.1526,0.01196,-0.16138,-0.24041,0.0010168,-0.077403,0.235,-0.055351,-0.25583,0.066283,-0.019593,-0.052778,-0.1758,0.17658,-0.060581,0.019242,-0.19444,-0.15852,-0.06032,-0.19864,0.27055,0.086052,0.077315,-0.080798,0.08666,0.0076074,0.065391,0.03747,-0.31499,-0.15295,0.037972,-0.061143,0.037779,0.113,0.029374,0.018042,-0.083748,-0.071082,-0.10492,-0.11699,0.042581,0.12284,0.053858,-0.088124,0.2465,-0.028815,0.094858,-0.18415,0.089339,-0.13597,-0.044317,0.039671,-0.15766,0.067356,0.27224,-0.14151,0.17679,0.016568,0.132,0.016748,-0.116
0.033268,0.020217,0.1661,-0.059548,0.15719,-0.21613,-0.0021925,0.038073,0.2856,0.14651,-0.098558,-0.077489,-0.10422,0.026397,-0.073407,-0.017284,0.04879,0.23225,-0.20207,-0.076032,-0.13958,-0.10121,0.11362,0.34092,0.14204,0.149,0.16905,0.018103,0.024853,-0.31274,0.12026,-0.23855,-0.029549,-0.038987,0.030508,-0.033684,0.060817,0.16084,0.042775,0.11195,0.11138,0.1063,-0.064803,-0.023833,0.027092,0.12274,0.15881,-0.062828,0.016471,-0.034512,0.047115,-0.13338,-0.030142,0.20922,0.040908,0.18,0.0364,-0.16692,0.14667,0.18601,-0.10358,0.02106,-0.0057188,-0.17612,0.0023532,0.24679,0.073564,0.072693,-0.1768,-0.070048,-0.19017,-0.16859,-0.010945,-0.071573,-0.10204,0.16341,-0.25654,0.11992,0.0041524,-0.30248,0.004803,0.12663,0.0090826,0.22491,-0.19472,0.054009,-0.06295,0.22013,0.14538,0.11164,-0.0099208,-0.23835,-0.073737,-0.032142,0.14234,-0.041088,0.017641,-0.030742,0.17478,0.085137
-0.10141,-0.0664,-0.2112,-0.047453,0.047149,0.021534,-0.0086369,0.01771,0.096196,-0.054495,-0.14575,0.11979,-0.21004,-0.19971,-0.15909,-0.047031,-0.014172,0.023507,0.044887,-0.1403,0.064097,-0.084768,-0.027284,-0.027945,0.15094,0.00054929,-0.0048682,0.038367,0.08871,-0.12696,-0.032374,0.17533,-0.0799,0.12548,-0.11662,-0.018768,0.00057063,0.1074,-0.11288,-0.035774,-0.16377,0.021057,0.040737,-0.099465,0.092636,-0.14108,0.11031,0.10319,-0.1575,0.048616,0.17118,-0.14959,0.14406,0.019742,0.022826,-0.05229,0.023399,-0.12016,0.01642,0.29998,-0.16605,0.065151,-0.0060865,0.011182,0.19918,-0.016393,0.15429,0.034919,0.061428,0.060172,-0.054278,0.0071413,-0.09838,-0.24872,-0.050788,-0.19325,0.15992,0.22546,-0.060487,-0.089248,0.13727,-0.19254,-0.032201,-0.22332,0.061186,0.10112,-0.17095,0.09367,0.1647,0.21628,-0.076777,0.084558,-0.0032226,-0.0039974,0.12629,0.001235,0.098393,-0.14881,0.015141,-0.093957
0.13042,0.034461,-0.085928,0.24958,-0.10362,0.21561,-0.16121,0.19169,0.15564,-0.093374,0.0075982,-0.06527,-0.067691,0.20155,0.10759,-0.094982,-0.023957,-0.086721,-0.31357,0.035943,-0.14368,-0.11768,0.083497,0.060727,-0.070724,-0.058455,-0.0088155,0.2599,-0.014348,-0.070373,0.075759,-0.21608,-0.24991,0.12029,0.15236,0.18103,-0.086914,-0.061946,-0.23409,-0.17935,-0.13634,0.2539,-0.22285,-0.0065434,-0.12929,0.045154,-0.18148,-0.061278,0.0028975,0.086045,-0.054122,-0.16804,0.076675,-0.0071201,-0.031963,-0.15754,-0.12653,0.10852,0.082305,0.065448,0.088509,-0.011429,0.14321,-0.059588,-0.31443,0.12786,-0.10876,-0.24424,-0.13316,0.012043,-0.078223,0.15591,0.26724,0.13665,0.10864,-0.029573,-0.1397,-0.1663,-0.11956,-0.05645,-0.21427,0.11493,-0.0080459,0.082585,-0.014331,0.05119,-0.18984,0.096333,0.031043,0.00018129,-0.084728,-0.22353,-0.2213,-0.0070377,-0.11351,-0.17973,0.06547,0.097048,0.13165,-0.0040239
-0.20166,0.15792,-0.047559,0.18709,-0.076145,0.017828,-0.040011,0.074953,0.19526,0.15457,-0.087775,0.21458,-0.057931,-0.24245,-0.13158,-0.16986,-0.18062,-0.14148,0.11,-0.084255,-0.033068,-0.034831,0.1424,-0.13626,0.10223,0.11104,0.05647,-0.062097,0.089442,-0.10898,-0.021746,0.23145,0.0078271,-0.003494,-0.035208,-0.080735,0.18536,0.19505,-0.13039,0.018103,-0.11448,0.23991,-0.11959,-0.36105,0.12562,-0.11388,0.054628,-0.0072455,-0.26936,-0.16729,-0.23316,-0.12543,0.21144,0.02719,-0.17554,0.021582,-0.034108,-0.12813,-0.044466,0.107,-0.11473,0.010583,-0.0026069,0.11338,0.0079642,0.13417,0.047723,0.013982,0.12786,0.09298,0.15334,0.20514,0.13582,-0.068018,0.057953,-0.18733,0.19282,0.00042998,0.121,0.082105,-0.11049,-0.22856,-0.081144,-0.1297,0.012392,0.22336,-0.12817,-0.0038718,0.22071,0.19277,-0.13061,-0.033854,-0.0019086,0.007585,-0.036807,0.14677,0.1265,-0.061671,-0.047748,-0.14302
